date,county,city,pm25_ugm3,ozone_ppm,aqi,aqi_category,year,month
2024-01-21,Fresno,Clovis,38.2,0.037,132,Unhealthy for Sensitive Groups,2024,1
2024-01-21,Marin,Mill Valley,22.1,0.031,85,Moderate,2024,1
2024-01-22,San Francisco,Daly City,40.4,0.053,108,Unhealthy for Sensitive Groups,2024,1
2024-01-22,Alameda,Fremont,29.4,0.043,113,Unhealthy for Sensitive Groups,2024,1
2024-01-22,Napa,Napa,15.9,0.035,59,Moderate,2024,1
2024-01-23,Kern,Bakersfield,26.1,0.054,143,Unhealthy for Sensitive Groups,2024,1
2024-01-24,Napa,Napa,50.4,0.052,120,Unhealthy for Sensitive Groups,2024,1
2024-01-25,Sacramento,Sacramento,12.6,0.027,80,Moderate,2024,1
2024-01-26,San Diego,Chula Vista,38.0,0.027,109,Unhealthy for Sensitive Groups,2024,1
2024-01-27,San Diego,San Diego,44.7,0.048,113,Unhealthy for Sensitive Groups,2024,1
2024-01-28,San Francisco,Daly City,45.2,0.038,107,Unhealthy for Sensitive Groups,2024,1
2024-01-28,Sonoma,Petaluma,44.9,0.029,137,Unhealthy for Sensitive Groups,2024,1
2024-01-29,Monterey,Monterey,29.7,0.045,102,Unhealthy for Sensitive Groups,2024,1
2024-01-30,San Diego,San Diego,40.5,0.024,107,Unhealthy for Sensitive Groups,2024,1
2024-02-03,Fresno,Fresno,29.6,0.024,133,Unhealthy for Sensitive Groups,2024,2
2024-02-03,Fresno,Clovis,52.8,0.028,159,Unhealthy,2024,2
2024-02-07,Sonoma,Petaluma,53.7,0.049,119,Unhealthy for Sensitive Groups,2024,2
2024-02-10,Napa,Napa,17.1,0.044,77,Moderate,2024,2
2024-02-10,Alameda,Fremont,35.0,0.05,92,Moderate,2024,2
2024-02-11,San Diego,Chula Vista,49.7,0.023,108,Unhealthy for Sensitive Groups,2024,2
2024-02-11,Sonoma,Petaluma,8.1,0.026,81,Moderate,2024,2
2024-02-12,San Bernardino,San Bernardino,11.3,0.031,94,Moderate,2024,2
2024-02-12,Monterey,Monterey,26.1,0.041,78,Moderate,2024,2
2024-02-15,Shasta,Redding,19.6,0.037,82,Moderate,2024,2
2024-02-16,Kern,Bakersfield,42.4,0.053,130,Unhealthy for Sensitive Groups,2024,2
2024-02-18,Santa Clara,Sunnyvale,35.2,0.046,100,Moderate,2024,2
2024-02-19,Santa Clara,San Jose,36.9,0.027,122,Unhealthy for Sensitive Groups,2024,2
2024-02-19,Monterey,Salinas,52.1,0.04,121,Unhealthy for Sensitive Groups,2024,2
2024-02-19,Santa Clara,Santa Clara,8.4,0.037,60,Moderate,2024,2
2024-02-20,Fresno,Fresno,28.1,0.029,112,Unhealthy for Sensitive Groups,2024,2
2024-02-21,San Diego,San Diego,30.8,0.045,109,Unhealthy for Sensitive Groups,2024,2
2024-02-23,Sacramento,Sacramento,51.8,0.04,138,Unhealthy for Sensitive Groups,2024,2
2024-02-25,Los Angeles,Los Angeles,10.5,0.039,90,Moderate,2024,2
2024-02-25,Los Angeles,Los Angeles,39.1,0.026,134,Unhealthy for Sensitive Groups,2024,2
2024-02-26,San Francisco,San Francisco,37.8,0.021,119,Unhealthy for Sensitive Groups,2024,2
2024-02-26,Shasta,Redding,30.8,0.038,99,Moderate,2024,2
2024-02-26,Monterey,Monterey,35.2,0.052,84,Moderate,2024,2
2024-02-26,Kern,Bakersfield,45.2,0.044,167,Unhealthy,2024,2
2024-02-29,Santa Clara,Santa Clara,42.2,0.051,99,Moderate,2024,2
2024-02-29,San Francisco,San Francisco,38.4,0.034,119,Unhealthy for Sensitive Groups,2024,2
2024-03-01,Alameda,Oakland,33.2,0.047,90,Moderate,2024,3
2024-03-01,Santa Clara,Sunnyvale,11.2,0.053,59,Moderate,2024,3
2024-03-03,Napa,Napa,11.3,0.053,70,Moderate,2024,3
2024-03-04,Alameda,Oakland,49.0,0.035,124,Unhealthy for Sensitive Groups,2024,3
2024-03-05,Los Angeles,Long Beach,30.2,0.052,134,Unhealthy for Sensitive Groups,2024,3
2024-03-05,Shasta,Redding,13.2,0.021,78,Moderate,2024,3
2024-03-06,Fresno,Clovis,46.3,0.044,151,Unhealthy,2024,3
2024-03-07,Santa Clara,Sunnyvale,24.0,0.032,76,Moderate,2024,3
2024-03-07,Los Angeles,Los Angeles,54.0,0.035,180,Unhealthy,2024,3
2024-03-08,Fresno,Fresno,40.1,0.052,156,Unhealthy,2024,3
2024-03-09,Monterey,Monterey,40.2,0.021,111,Unhealthy for Sensitive Groups,2024,3
2024-03-10,Alameda,Berkeley,8.8,0.048,65,Moderate,2024,3
2024-03-11,Kern,Bakersfield,22.7,0.022,129,Unhealthy for Sensitive Groups,2024,3
2024-03-11,San Diego,San Diego,26.4,0.043,84,Moderate,2024,3
2024-03-11,Napa,Napa,35.6,0.054,109,Unhealthy for Sensitive Groups,2024,3
2024-03-11,Marin,Mill Valley,24.9,0.035,83,Moderate,2024,3
2024-03-12,Riverside,Riverside,32.8,0.053,109,Unhealthy for Sensitive Groups,2024,3
2024-03-13,Alameda,Fremont,29.8,0.036,79,Moderate,2024,3
2024-03-15,San Francisco,Daly City,43.3,0.052,100,Moderate,2024,3
2024-03-19,San Diego,Chula Vista,26.4,0.032,77,Moderate,2024,3
2024-03-20,Riverside,Palm Springs,43.2,0.036,128,Unhealthy for Sensitive Groups,2024,3
2024-03-20,Kern,Bakersfield,46.6,0.049,138,Unhealthy for Sensitive Groups,2024,3
2024-03-20,Los Angeles,Los Angeles,40.7,0.023,148,Unhealthy for Sensitive Groups,2024,3
2024-03-22,Fresno,Fresno,38.4,0.03,125,Unhealthy for Sensitive Groups,2024,3
2024-03-24,San Bernardino,San Bernardino,48.6,0.022,169,Unhealthy,2024,3
2024-03-25,Sacramento,Sacramento,37.0,0.044,102,Unhealthy for Sensitive Groups,2024,3
2024-03-25,Fresno,Fresno,12.5,0.024,121,Unhealthy for Sensitive Groups,2024,3
2024-03-25,Alameda,Fremont,27.5,0.042,86,Moderate,2024,3
2024-03-27,Sonoma,Santa Rosa,43.9,0.04,100,Moderate,2024,3
2024-03-28,Riverside,Riverside,53.3,0.031,112,Unhealthy for Sensitive Groups,2024,3
2024-03-28,Monterey,Monterey,43.1,0.022,98,Moderate,2024,3
2024-03-28,Fresno,Clovis,45.1,0.043,157,Unhealthy,2024,3
2024-03-29,Napa,Napa,35.7,0.039,107,Unhealthy for Sensitive Groups,2024,3
2024-03-29,San Francisco,San Francisco,38.6,0.024,106,Unhealthy for Sensitive Groups,2024,3
2024-03-29,Kern,Bakersfield,50.8,0.027,153,Unhealthy,2024,3
2024-03-30,Shasta,Redding,47.2,0.027,100,Moderate,2024,3
2024-03-30,Monterey,Monterey,32.2,0.036,89,Moderate,2024,3
2024-03-31,Napa,Napa,24.0,0.047,95,Moderate,2024,3
2024-03-31,Napa,Napa,28.3,0.027,74,Moderate,2024,3
2024-03-31,Santa Clara,Santa Clara,38.8,0.037,120,Unhealthy for Sensitive Groups,2024,3
2024-04-02,Sonoma,Santa Rosa,21.2,0.052,83,Moderate,2024,4
2024-04-02,San Diego,San Diego,40.1,0.029,130,Unhealthy for Sensitive Groups,2024,4
2024-04-03,Sonoma,Santa Rosa,41.2,0.036,91,Moderate,2024,4
2024-04-03,Santa Clara,San Jose,50.6,0.031,139,Unhealthy for Sensitive Groups,2024,4
2024-04-05,Monterey,Salinas,10.4,0.029,53,Moderate,2024,4
2024-04-06,Marin,Mill Valley,44.0,0.043,107,Unhealthy for Sensitive Groups,2024,4
2024-04-06,Napa,Napa,52.4,0.045,117,Unhealthy for Sensitive Groups,2024,4
2024-04-07,Riverside,Riverside,28.2,0.042,104,Unhealthy for Sensitive Groups,2024,4
2024-04-08,Marin,San Rafael,47.6,0.034,110,Unhealthy for Sensitive Groups,2024,4
2024-04-09,Napa,Napa,19.6,0.046,64,Moderate,2024,4
2024-04-10,San Bernardino,Ontario,26.5,0.023,108,Unhealthy for Sensitive Groups,2024,4
2024-04-11,Alameda,Fremont,33.5,0.036,100,Moderate,2024,4
2024-04-11,Alameda,Berkeley,11.6,0.025,70,Moderate,2024,4
2024-04-13,Sonoma,Petaluma,27.0,0.022,73,Moderate,2024,4
2024-04-13,Sonoma,Petaluma,52.7,0.039,149,Unhealthy for Sensitive Groups,2024,4
2024-04-13,Kern,Ridgecrest,12.5,0.036,90,Moderate,2024,4
2024-04-14,Kern,Bakersfield,48.3,0.054,167,Unhealthy,2024,4
2024-04-15,Kern,Bakersfield,39.6,0.029,126,Unhealthy for Sensitive Groups,2024,4
2024-04-15,San Diego,San Diego,12.4,0.046,82,Moderate,2024,4
2024-04-16,San Francisco,Daly City,51.6,0.033,108,Unhealthy for Sensitive Groups,2024,4
2024-04-17,Fresno,Fresno,28.2,0.03,121,Unhealthy for Sensitive Groups,2024,4
2024-04-17,San Diego,Chula Vista,33.9,0.041,100,Moderate,2024,4
2024-04-18,San Diego,Chula Vista,30.9,0.028,84,Moderate,2024,4
2024-04-18,Shasta,Redding,21.2,0.045,91,Moderate,2024,4
2024-04-19,San Bernardino,Ontario,8.3,0.044,98,Moderate,2024,4
2024-04-19,Los Angeles,Pasadena,34.8,0.035,121,Unhealthy for Sensitive Groups,2024,4
2024-04-20,Alameda,Fremont,37.1,0.037,108,Unhealthy for Sensitive Groups,2024,4
2024-04-20,San Bernardino,San Bernardino,40.2,0.022,146,Unhealthy for Sensitive Groups,2024,4
2024-04-23,Alameda,Fremont,36.9,0.041,105,Unhealthy for Sensitive Groups,2024,4
2024-04-24,Kern,Ridgecrest,35.7,0.052,153,Unhealthy,2024,4
2024-04-26,Napa,Napa,49.3,0.029,112,Unhealthy for Sensitive Groups,2024,4
2024-04-27,Los Angeles,Los Angeles,12.3,0.045,107,Unhealthy for Sensitive Groups,2024,4
2024-04-28,San Diego,Chula Vista,21.6,0.027,93,Moderate,2024,4
2024-04-28,Santa Clara,Sunnyvale,25.2,0.044,75,Moderate,2024,4
2024-04-29,San Diego,San Diego,35.3,0.046,90,Moderate,2024,4
2024-04-30,Los Angeles,Los Angeles,25.7,0.027,118,Unhealthy for Sensitive Groups,2024,4
2024-05-02,Fresno,Fresno,21.1,0.042,121,Unhealthy for Sensitive Groups,2024,5
2024-05-02,Marin,Mill Valley,45.8,0.03,116,Unhealthy for Sensitive Groups,2024,5
2024-05-02,Santa Clara,Sunnyvale,39.7,0.028,126,Unhealthy for Sensitive Groups,2024,5
2024-05-03,San Francisco,San Francisco,40.7,0.038,109,Unhealthy for Sensitive Groups,2024,5
2024-05-07,Kern,Bakersfield,32.6,0.036,141,Unhealthy for Sensitive Groups,2024,5
2024-05-07,Riverside,Riverside,46.2,0.027,136,Unhealthy for Sensitive Groups,2024,5
2024-05-07,Sacramento,Elk Grove,40.5,0.048,95,Moderate,2024,5
2024-05-08,Napa,Napa,42.1,0.027,121,Unhealthy for Sensitive Groups,2024,5
2024-05-08,Santa Clara,Santa Clara,16.2,0.054,87,Moderate,2024,5
2024-05-08,Santa Clara,Sunnyvale,10.0,0.046,69,Moderate,2024,5
2024-05-09,Sonoma,Petaluma,52.2,0.041,111,Unhealthy for Sensitive Groups,2024,5
2024-05-10,San Francisco,Daly City,29.0,0.051,82,Moderate,2024,5
2024-05-13,San Francisco,San Francisco,35.5,0.051,117,Unhealthy for Sensitive Groups,2024,5
2024-05-14,Kern,Ridgecrest,52.2,0.021,162,Unhealthy,2024,5
2024-05-14,Sacramento,Elk Grove,24.9,0.021,75,Moderate,2024,5
2024-05-15,Alameda,Oakland,22.8,0.02,64,Moderate,2024,5
2024-05-16,Santa Clara,San Jose,10.6,0.047,67,Moderate,2024,5
2024-05-16,Marin,San Rafael,26.8,0.022,97,Moderate,2024,5
2024-05-17,Santa Clara,San Jose,48.0,0.051,103,Unhealthy for Sensitive Groups,2024,5
2024-05-17,San Diego,San Diego,21.4,0.031,94,Moderate,2024,5
2024-05-17,Fresno,Fresno,11.5,0.047,106,Unhealthy for Sensitive Groups,2024,5
2024-05-18,San Diego,San Diego,53.0,0.021,110,Unhealthy for Sensitive Groups,2024,5
2024-05-19,Kern,Bakersfield,52.0,0.03,144,Unhealthy for Sensitive Groups,2024,5
2024-05-21,Sacramento,Elk Grove,51.7,0.048,122,Unhealthy for Sensitive Groups,2024,5
2024-05-21,Fresno,Clovis,11.6,0.029,97,Moderate,2024,5
2024-05-21,Sonoma,Petaluma,8.9,0.05,48,Good,2024,5
2024-05-26,Kern,Bakersfield,17.7,0.027,94,Moderate,2024,5
2024-05-27,San Bernardino,Ontario,30.9,0.029,147,Unhealthy for Sensitive Groups,2024,5
2024-05-27,Shasta,Redding,11.2,0.027,76,Moderate,2024,5
2024-05-28,San Diego,Chula Vista,35.3,0.043,111,Unhealthy for Sensitive Groups,2024,5
2024-05-28,Alameda,Oakland,18.4,0.046,84,Moderate,2024,5
2024-05-28,San Diego,Chula Vista,23.9,0.039,68,Moderate,2024,5
2024-05-28,San Bernardino,San Bernardino,21.0,0.028,103,Unhealthy for Sensitive Groups,2024,5
2024-05-30,Alameda,Berkeley,13.1,0.02,73,Moderate,2024,5
2024-05-31,Fresno,Fresno,41.0,0.033,128,Unhealthy for Sensitive Groups,2024,5
2024-05-31,Sacramento,Elk Grove,18.7,0.048,84,Moderate,2024,5
2024-05-31,Santa Clara,Santa Clara,49.6,0.032,117,Unhealthy for Sensitive Groups,2024,5
2024-06-01,Marin,Mill Valley,19.9,0.087,77,Moderate,2024,6
2024-06-02,Kern,Ridgecrest,15.3,0.074,90,Moderate,2024,6
2024-06-03,Napa,Napa,32.0,0.04,87,Moderate,2024,6
2024-06-03,Marin,Mill Valley,25.9,0.087,107,Unhealthy for Sensitive Groups,2024,6
2024-06-04,Sonoma,Petaluma,16.3,0.062,92,Moderate,2024,6
2024-06-04,San Francisco,Daly City,12.3,0.088,85,Moderate,2024,6
2024-06-05,Los Angeles,Long Beach,17.9,0.064,94,Moderate,2024,6
2024-06-06,Los Angeles,Pasadena,19.5,0.042,99,Moderate,2024,6
2024-06-07,San Bernardino,San Bernardino,34.1,0.075,150,Unhealthy for Sensitive Groups,2024,6
2024-06-07,Santa Clara,Santa Clara,22.5,0.042,77,Moderate,2024,6
2024-06-08,San Diego,San Diego,5.1,0.053,77,Moderate,2024,6
2024-06-08,Monterey,Salinas,24.2,0.04,78,Moderate,2024,6
2024-06-09,Sonoma,Petaluma,24.2,0.064,86,Moderate,2024,6
2024-06-10,Monterey,Monterey,25.4,0.07,92,Moderate,2024,6
2024-06-10,Santa Clara,Santa Clara,29.6,0.089,105,Unhealthy for Sensitive Groups,2024,6
2024-06-10,Monterey,Monterey,34.0,0.088,87,Moderate,2024,6
2024-06-14,Marin,Mill Valley,26.3,0.081,86,Moderate,2024,6
2024-06-14,Fresno,Fresno,22.8,0.059,126,Unhealthy for Sensitive Groups,2024,6
2024-06-18,Napa,Napa,34.5,0.079,103,Unhealthy for Sensitive Groups,2024,6
2024-06-18,Napa,Napa,17.9,0.041,72,Moderate,2024,6
2024-06-22,San Francisco,Daly City,12.4,0.044,65,Moderate,2024,6
2024-06-22,Santa Clara,Sunnyvale,13.8,0.048,88,Moderate,2024,6
2024-06-23,Sacramento,Elk Grove,10.2,0.073,46,Good,2024,6
2024-06-25,Kern,Bakersfield,31.2,0.049,131,Unhealthy for Sensitive Groups,2024,6
2024-06-25,Sonoma,Santa Rosa,23.5,0.061,67,Moderate,2024,6
2024-06-25,Riverside,Riverside,20.8,0.042,66,Moderate,2024,6
2024-06-25,Napa,Napa,22.0,0.085,91,Moderate,2024,6
2024-06-25,Marin,Mill Valley,13.5,0.044,73,Moderate,2024,6
2024-06-26,Marin,San Rafael,29.3,0.084,74,Moderate,2024,6
2024-06-28,Marin,Mill Valley,16.8,0.082,75,Moderate,2024,6
2024-07-01,Santa Clara,San Jose,19.5,0.078,81,Moderate,2024,7
2024-07-02,Riverside,Riverside,34.4,0.063,101,Unhealthy for Sensitive Groups,2024,7
2024-07-05,Sacramento,Sacramento,20.5,0.042,85,Moderate,2024,7
2024-07-05,Sonoma,Petaluma,14.1,0.046,51,Moderate,2024,7
2024-07-09,Fresno,Clovis,13.9,0.084,92,Moderate,2024,7
2024-07-09,Marin,Mill Valley,8.0,0.063,67,Moderate,2024,7
2024-07-10,Riverside,Riverside,21.0,0.056,98,Moderate,2024,7
2024-07-12,Kern,Ridgecrest,14.5,0.061,86,Moderate,2024,7
2024-07-12,Riverside,Palm Springs,10.4,0.07,63,Moderate,2024,7
2024-07-13,Monterey,Salinas,12.0,0.053,66,Moderate,2024,7
2024-07-13,Shasta,Redding,31.2,0.088,103,Unhealthy for Sensitive Groups,2024,7
2024-07-14,San Diego,Chula Vista,28.5,0.085,84,Moderate,2024,7
2024-07-15,Shasta,Redding,8.9,0.085,64,Moderate,2024,7
2024-07-16,Alameda,Fremont,15.8,0.079,86,Moderate,2024,7
2024-07-17,Fresno,Fresno,26.3,0.041,125,Unhealthy for Sensitive Groups,2024,7
2024-07-18,Riverside,Riverside,32.0,0.057,83,Moderate,2024,7
2024-07-20,San Bernardino,Ontario,6.9,0.053,99,Moderate,2024,7
2024-07-22,Kern,Ridgecrest,7.2,0.09,87,Moderate,2024,7
2024-07-22,Sacramento,Elk Grove,26.0,0.06,103,Unhealthy for Sensitive Groups,2024,7
2024-07-23,Los Angeles,Pasadena,25.9,0.062,114,Unhealthy for Sensitive Groups,2024,7
2024-07-25,Monterey,Monterey,8.0,0.053,57,Moderate,2024,7
2024-07-25,San Francisco,Daly City,9.3,0.077,68,Moderate,2024,7
2024-07-27,Los Angeles,Pasadena,27.7,0.047,124,Unhealthy for Sensitive Groups,2024,7
2024-07-28,Fresno,Clovis,5.5,0.057,80,Moderate,2024,7
2024-07-28,Fresno,Fresno,32.5,0.069,149,Unhealthy for Sensitive Groups,2024,7
2024-07-28,Alameda,Berkeley,13.3,0.07,61,Moderate,2024,7
2024-07-28,Napa,Napa,9.9,0.057,53,Moderate,2024,7
2024-07-28,Kern,Ridgecrest,14.6,0.045,110,Unhealthy for Sensitive Groups,2024,7
2024-07-29,San Francisco,Daly City,7.1,0.078,48,Good,2024,7
2024-07-29,San Diego,San Diego,5.5,0.089,39,Good,2024,7
2024-07-29,San Diego,San Diego,23.4,0.055,79,Moderate,2024,7
2024-07-29,Alameda,Oakland,33.3,0.082,110,Unhealthy for Sensitive Groups,2024,7
2024-07-30,San Francisco,San Francisco,18.5,0.057,58,Moderate,2024,7
2024-07-30,Santa Clara,Sunnyvale,5.1,0.051,41,Good,2024,7
2024-07-30,San Bernardino,San Bernardino,18.3,0.056,105,Unhealthy for Sensitive Groups,2024,7
2024-07-30,Marin,San Rafael,25.8,0.064,93,Moderate,2024,7
2024-07-31,Los Angeles,Pasadena,21.6,0.087,103,Unhealthy for Sensitive Groups,2024,7
2024-08-01,Marin,San Rafael,29.5,0.046,112,Unhealthy for Sensitive Groups,2024,8
2024-08-04,Alameda,Fremont,24.4,0.047,72,Moderate,2024,8
2024-08-04,San Diego,San Diego,27.2,0.04,105,Unhealthy for Sensitive Groups,2024,8
2024-08-04,San Francisco,San Francisco,5.5,0.074,56,Moderate,2024,8
2024-08-05,Napa,Napa,33.6,0.064,104,Unhealthy for Sensitive Groups,2024,8
2024-08-07,Los Angeles,Long Beach,28.8,0.063,118,Unhealthy for Sensitive Groups,2024,8
2024-08-11,Los Angeles,Long Beach,19.7,0.062,117,Unhealthy for Sensitive Groups,2024,8
2024-08-11,Santa Clara,Santa Clara,10.4,0.055,51,Moderate,2024,8
2024-08-17,Riverside,Palm Springs,34.7,0.074,89,Moderate,2024,8
2024-08-17,Alameda,Berkeley,6.6,0.051,68,Moderate,2024,8
2024-08-18,Riverside,Palm Springs,26.9,0.053,85,Moderate,2024,8
2024-08-19,Shasta,Redding,9.3,0.043,62,Moderate,2024,8
2024-08-19,Monterey,Salinas,9.5,0.045,74,Moderate,2024,8
2024-08-20,Marin,Mill Valley,17.8,0.056,81,Moderate,2024,8
2024-08-20,Alameda,Berkeley,30.3,0.08,92,Moderate,2024,8
2024-08-21,Napa,Napa,25.2,0.046,80,Moderate,2024,8
2024-08-21,Alameda,Berkeley,23.0,0.059,64,Moderate,2024,8
2024-08-22,San Diego,San Diego,21.2,0.087,78,Moderate,2024,8
2024-08-22,San Diego,San Diego,11.7,0.077,54,Moderate,2024,8
2024-08-23,Fresno,Clovis,13.5,0.067,93,Moderate,2024,8
2024-08-24,San Francisco,San Francisco,21.4,0.065,98,Moderate,2024,8
2024-08-25,San Francisco,Daly City,23.9,0.084,88,Moderate,2024,8
2024-08-25,San Francisco,Daly City,13.3,0.04,57,Moderate,2024,8
2024-08-26,Alameda,Berkeley,24.0,0.08,101,Unhealthy for Sensitive Groups,2024,8
2024-08-26,San Diego,Chula Vista,11.8,0.072,70,Moderate,2024,8
2024-08-27,Sacramento,Sacramento,17.3,0.047,92,Moderate,2024,8
2024-08-27,Sonoma,Santa Rosa,7.0,0.074,51,Moderate,2024,8
2024-08-29,Napa,Napa,25.8,0.081,94,Moderate,2024,8
2024-08-29,San Diego,Chula Vista,20.7,0.05,87,Moderate,2024,8
2024-08-30,San Francisco,San Francisco,7.6,0.062,64,Moderate,2024,8
2024-08-30,Sacramento,Elk Grove,25.7,0.058,95,Moderate,2024,8
2024-08-30,Los Angeles,Long Beach,13.6,0.072,90,Moderate,2024,8
2024-08-31,San Diego,San Diego,16.5,0.068,56,Moderate,2024,8
2024-08-31,Fresno,Fresno,28.2,0.076,139,Unhealthy for Sensitive Groups,2024,8
2024-08-31,San Bernardino,San Bernardino,29.5,0.062,116,Unhealthy for Sensitive Groups,2024,8
2024-09-01,Shasta,Redding,32.1,0.054,92,Moderate,2024,9
2024-09-03,San Diego,Chula Vista,15.1,0.074,82,Moderate,2024,9
2024-09-04,San Diego,San Diego,22.9,0.056,68,Moderate,2024,9
2024-09-05,San Bernardino,San Bernardino,16.1,0.068,116,Unhealthy for Sensitive Groups,2024,9
2024-09-05,Sacramento,Sacramento,5.1,0.041,56,Moderate,2024,9
2024-09-05,San Francisco,Daly City,27.3,0.069,106,Unhealthy for Sensitive Groups,2024,9
2024-09-05,San Diego,San Diego,12.5,0.071,57,Moderate,2024,9
2024-09-05,Marin,Mill Valley,22.6,0.065,92,Moderate,2024,9
2024-09-07,Marin,Mill Valley,8.1,0.067,69,Moderate,2024,9
2024-09-09,Sacramento,Sacramento,34.6,0.084,112,Unhealthy for Sensitive Groups,2024,9
2024-09-10,Shasta,Redding,21.6,0.087,75,Moderate,2024,9
2024-09-11,Sacramento,Sacramento,19.9,0.09,83,Moderate,2024,9
2024-09-12,Marin,Mill Valley,11.2,0.045,47,Good,2024,9
2024-09-14,San Diego,San Diego,5.6,0.048,46,Good,2024,9
2024-09-15,Sacramento,Elk Grove,31.4,0.076,97,Moderate,2024,9
2024-09-15,Fresno,Clovis,25.4,0.09,143,Unhealthy for Sensitive Groups,2024,9
2024-09-16,Napa,Napa,24.1,0.078,99,Moderate,2024,9
2024-09-17,Marin,San Rafael,30.5,0.051,91,Moderate,2024,9
2024-09-18,San Diego,San Diego,29.1,0.087,96,Moderate,2024,9
2024-09-19,Sacramento,Sacramento,13.4,0.081,84,Moderate,2024,9
2024-09-19,San Francisco,San Francisco,16.2,0.071,76,Moderate,2024,9
2024-09-21,Sonoma,Petaluma,32.7,0.042,80,Moderate,2024,9
2024-09-21,Alameda,Fremont,26.3,0.055,108,Unhealthy for Sensitive Groups,2024,9
2024-09-22,San Diego,Chula Vista,28.0,0.043,74,Moderate,2024,9
2024-09-22,Los Angeles,Los Angeles,12.9,0.045,92,Moderate,2024,9
2024-09-23,Napa,Napa,21.5,0.055,70,Moderate,2024,9
2024-09-25,Monterey,Salinas,18.0,0.086,74,Moderate,2024,9
2024-09-26,Napa,Napa,21.8,0.078,101,Unhealthy for Sensitive Groups,2024,9
2024-09-27,Alameda,Berkeley,18.7,0.049,77,Moderate,2024,9
2024-09-27,Santa Clara,Sunnyvale,7.7,0.044,56,Moderate,2024,9
2024-09-28,Monterey,Monterey,17.4,0.081,66,Moderate,2024,9
2024-09-30,Shasta,Redding,16.1,0.067,66,Moderate,2024,9
2024-09-30,San Bernardino,San Bernardino,22.8,0.061,119,Unhealthy for Sensitive Groups,2024,9
2024-10-01,Fresno,Fresno,13.1,0.025,100,Moderate,2024,10
2024-10-02,Santa Clara,Santa Clara,22.9,0.038,103,Unhealthy for Sensitive Groups,2024,10
2024-10-04,Los Angeles,Los Angeles,36.6,0.047,121,Unhealthy for Sensitive Groups,2024,10
2024-10-05,Shasta,Redding,31.8,0.021,114,Unhealthy for Sensitive Groups,2024,10
2024-10-10,Shasta,Redding,24.4,0.029,95,Moderate,2024,10
2024-10-11,San Francisco,San Francisco,17.8,0.034,81,Moderate,2024,10
2024-10-12,San Bernardino,Ontario,41.3,0.027,156,Unhealthy,2024,10
2024-10-12,Riverside,Palm Springs,50.6,0.028,125,Unhealthy for Sensitive Groups,2024,10
2024-10-13,Santa Clara,San Jose,11.2,0.025,53,Moderate,2024,10
2024-10-13,Los Angeles,Los Angeles,12.9,0.033,120,Unhealthy for Sensitive Groups,2024,10
2024-10-14,Los Angeles,Los Angeles,9.5,0.04,117,Unhealthy for Sensitive Groups,2024,10
2024-10-15,Sacramento,Sacramento,9.1,0.045,59,Moderate,2024,10
2024-10-15,Kern,Bakersfield,33.2,0.048,134,Unhealthy for Sensitive Groups,2024,10
2024-10-17,San Diego,San Diego,43.4,0.046,111,Unhealthy for Sensitive Groups,2024,10
2024-10-19,San Bernardino,Ontario,25.9,0.025,112,Unhealthy for Sensitive Groups,2024,10
2024-10-19,Alameda,Fremont,35.1,0.044,91,Moderate,2024,10
2024-10-19,San Francisco,San Francisco,30.1,0.024,104,Unhealthy for Sensitive Groups,2024,10
2024-10-26,San Francisco,San Francisco,23.5,0.038,82,Moderate,2024,10
2024-10-26,Fresno,Fresno,49.8,0.052,179,Unhealthy,2024,10
2024-10-26,Santa Clara,San Jose,32.8,0.033,84,Moderate,2024,10
2024-10-27,Kern,Ridgecrest,18.2,0.051,100,Moderate,2024,10
2024-10-29,Sonoma,Petaluma,41.4,0.042,102,Unhealthy for Sensitive Groups,2024,10
2024-10-30,San Francisco,Daly City,42.9,0.035,123,Unhealthy for Sensitive Groups,2024,10
2024-10-30,Fresno,Clovis,21.0,0.043,115,Unhealthy for Sensitive Groups,2024,10
2024-10-30,Napa,Napa,51.9,0.025,116,Unhealthy for Sensitive Groups,2024,10
2024-10-31,Shasta,Redding,22.7,0.035,89,Moderate,2024,10
2024-10-31,Los Angeles,Long Beach,51.9,0.032,153,Unhealthy,2024,10
2024-11-01,Kern,Bakersfield,14.5,0.044,119,Unhealthy for Sensitive Groups,2024,11
2024-11-02,Sacramento,Sacramento,10.3,0.043,65,Moderate,2024,11
2024-11-03,Kern,Ridgecrest,26.1,0.03,128,Unhealthy for Sensitive Groups,2024,11
2024-11-03,Shasta,Redding,39.3,0.054,103,Unhealthy for Sensitive Groups,2024,11
2024-11-04,San Diego,San Diego,11.3,0.047,72,Moderate,2024,11
2024-11-04,Monterey,Salinas,53.6,0.031,138,Unhealthy for Sensitive Groups,2024,11
2024-11-05,San Bernardino,San Bernardino,44.7,0.047,132,Unhealthy for Sensitive Groups,2024,11
2024-11-06,Napa,Napa,32.2,0.055,112,Unhealthy for Sensitive Groups,2024,11
2024-11-06,Napa,Napa,46.5,0.033,139,Unhealthy for Sensitive Groups,2024,11
2024-11-07,Marin,Mill Valley,15.0,0.039,74,Moderate,2024,11
2024-11-07,Santa Clara,San Jose,50.4,0.048,141,Unhealthy for Sensitive Groups,2024,11
2024-11-07,Napa,Napa,26.7,0.028,83,Moderate,2024,11
